Employee Name, Job Title, Base Pay, Overtime Pay, Other Pay, Benefits, Total Pay & Benefits, Year, Notes, Agency, Status
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54558.0,0.0,0.0,0.0,54558.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54541.0,0.0,0.0,0.0,54541.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54523.0,0.0,0.0,0.0,54523.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54523.0,0.0,0.0,0.0,54523.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp E",54490.0,0.0,0.0,0.0,54490.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",49166.0,0.0,0.0,5321.0,54487.0,2020,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54483.0,0.0,0.0,0.0,54483.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",41532.0,405.0,3174.0,9367.0,54478.0,2014,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54471.0,0.0,0.0,0.0,54471.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54463.0,0.0,0.0,0.0,54463.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51286.0,0.0,0.0,3177.0,54463.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54439.0,0.0,0.0,0.0,54439.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",52836.0,0.0,0.0,1589.0,54425.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",54425.0,0.0,0.0,0.0,54425.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54424.0,0.0,0.0,0.0,54424.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54363.0,0.0,0.0,0.0,54363.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",53902.0,0.0,0.0,438.0,54340.0,2020,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",54335.0,0.0,0.0,0.0,54335.0,2022,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",54331.0,0.0,0.0,0.0,54331.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54321.0,0.0,0.0,0.0,54321.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54301.0,0.0,0.0,0.0,54301.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51516.0,0.0,0.0,2748.0,54264.0,2022,"None","University of California",
"Not Provided","Gsr-No Rem",54256.0,0.0,0.0,0.0,54256.0,2023,"None","University of California",
"Not provided","GSR-PARTIAL FEE REM",39912.0,800.0,0.0,13514.0,54226.0,2017,"None","University of California",
"**** ****","Gsr-Full Fee Rem",30210.0,0.0,23989.0,0.0,54199.0,2021,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51449.0,0.0,0.0,2748.0,54197.0,2022,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",54180.0,0.0,0.0,0.0,54180.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",54180.0,0.0,0.0,0.0,54180.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54159.0,0.0,0.0,0.0,54159.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",54141.0,0.0,0.0,0.0,54141.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54124.0,0.0,0.0,0.0,54124.0,2023,"None","University of California",
"Not provided","GSR-TUIT &amp; FEE REM",44046.0,0.0,777.0,9287.0,54110.0,2014,"None","University of California",
"**** ****","Gsr-Full Fee Rem",54110.0,0.0,0.0,0.0,54110.0,2021,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54083.0,0.0,0.0,0.0,54083.0,2023,"None","University of California",
"Not provided","GSR-NO REM",37975.0,0.0,5312.0,10781.0,54068.0,2015,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54057.0,0.0,0.0,0.0,54057.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",46656.0,0.0,0.0,7395.0,54051.0,2014,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50046.0,0.0,0.0,4004.0,54050.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54031.0,0.0,0.0,0.0,54031.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",54031.0,0.0,0.0,0.0,54031.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",54019.0,0.0,0.0,0.0,54019.0,2022,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53978.0,0.0,0.0,0.0,53978.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",49416.0,0.0,4546.0,0.0,53962.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",53958.0,0.0,0.0,0.0,53958.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",53958.0,0.0,0.0,0.0,53958.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",53929.0,0.0,0.0,0.0,53929.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",53929.0,0.0,0.0,0.0,53929.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",41107.0,0.0,0.0,12822.0,53929.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",38728.0,1818.0,0.0,13349.0,53895.0,2017,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53894.0,0.0,0.0,0.0,53894.0,2022,"None","University of California",
"Not Provided","Gsr-No Rem",53862.0,0.0,0.0,0.0,53862.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",42503.0,169.0,230.0,10959.0,53861.0,2014,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",53809.0,0.0,0.0,0.0,53809.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",50020.0,0.0,3754.0,0.0,53774.0,2019,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50382.0,0.0,0.0,3366.0,53748.0,2022,"None","University of California",
"Not provided","GSR-FULL FEE REM",42947.0,0.0,1445.0,9309.0,53701.0,2016,"None","University of California",
"**** ****","Gsr-Full Fee Rem",45892.0,0.0,7800.0,0.0,53692.0,2021,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",48870.0,0.0,0.0,4803.0,53673.0,2023,"None","University of California",
"Not provided","Gsr-Partial Fee Rem",53632.0,0.0,0.0,0.0,53632.0,2020,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53632.0,0.0,0.0,0.0,53632.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53632.0,0.0,0.0,0.0,53632.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53603.0,0.0,0.0,0.0,53603.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53603.0,0.0,0.0,0.0,53603.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53603.0,0.0,0.0,0.0,53603.0,2023,"None","University of California",
"Not provided","GSR-TUIT &amp; FEE REM",53531.0,0.0,0.0,0.0,53531.0,2016,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",47011.0,0.0,6479.0,0.0,53490.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",53485.0,0.0,0.0,0.0,53485.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",53478.0,0.0,0.0,0.0,53478.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",53467.0,0.0,0.0,0.0,53467.0,2022,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp E",53455.0,0.0,0.0,0.0,53455.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",53455.0,0.0,0.0,0.0,53455.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53439.0,0.0,0.0,0.0,53439.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",53439.0,0.0,0.0,0.0,53439.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",53439.0,0.0,0.0,0.0,53439.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",53433.0,0.0,0.0,0.0,53433.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",53432.0,0.0,0.0,0.0,53432.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",48883.0,0.0,4546.0,0.0,53429.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,3177.0,53429.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",53413.0,0.0,0.0,0.0,53413.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",37425.0,0.0,4401.0,11566.0,53392.0,2019,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",48986.0,0.0,4400.0,0.0,53386.0,2022,"None","University of California",
"Not provided","Gsr-Tuit &amp; Fee Rem",51160.0,0.0,0.0,2189.0,53349.0,2019,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",53340.0,0.0,0.0,0.0,53340.0,2022,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",53334.0,0.0,0.0,0.0,53334.0,2022,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",53324.0,0.0,0.0,0.0,53324.0,2022,"None","University of California",
"Not provided","GSR-FULL FEE REM",53305.17,0.0,0.0,0.0,53305.17,2012,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",48752.0,0.0,4546.0,0.0,53298.0,2023,"None","University of California",
"**** ****","Gsr-Full Fee Rem",48862.0,0.0,4400.0,0.0,53262.0,2021,"None","University of California",
"Not provided","Gsr-No Rem",30758.0,0.0,22480.0,0.0,53238.0,2020,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53227.0,0.0,0.0,0.0,53227.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",49517.0,0.0,0.0,3693.0,53210.0,2020,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53204.0,0.0,0.0,0.0,53204.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53153.0,0.0,0.0,0.0,53153.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp E",49517.0,0.0,0.0,3635.0,53152.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53078.0,0.0,0.0,0.0,53078.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53078.0,0.0,0.0,0.0,53078.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53060.0,0.0,0.0,0.0,53060.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",53060.0,0.0,0.0,0.0,53060.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",53043.0,0.0,0.0,0.0,53043.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",53038.0,0.0,0.0,0.0,53038.0,2018,"None","University of California",
"Not Provided","Gsr-No Rem",49151.0,0.0,1350.0,2535.0,53036.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51160.0,0.0,0.0,1853.0,53013.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",46500.0,0.0,0.0,6510.0,53010.0,2017,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",52733.0,0.0,0.0,265.0,52998.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",52992.0,0.0,0.0,0.0,52992.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",49237.0,0.0,1000.0,2748.0,52985.0,2022,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",52981.0,0.0,0.0,0.0,52981.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",39723.0,0.0,0.0,13256.0,52979.0,2017,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",52961.0,0.0,0.0,0.0,52961.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",52952.0,0.0,0.0,0.0,52952.0,2023,"None","University of California",
"Not provided","Gsr-Tuit &amp; Fee Rem",47981.0,0.0,210.0,4757.0,52948.0,2019,"None","University of California",
"**** ****","Gsr-Full Fee Rem",46099.0,0.0,0.0,6814.0,52913.0,2021,"None","University of California",
"**** ****","Gsr-Full Fee Rem",50276.0,0.0,0.0,2626.0,52902.0,2021,"None","University of California",
"Not provided","GSR-TUIT &amp; FEE REM",52878.0,0.0,0.0,0.0,52878.0,2017,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",48955.0,0.0,0.0,3916.0,52871.0,2022,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",52870.0,0.0,0.0,0.0,52870.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",52851.0,0.0,0.0,0.0,52851.0,2018,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",52836.0,0.0,0.0,0.0,52836.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",46948.0,0.0,5882.0,0.0,52830.0,2023,"None","University of California",
"Not provided","Gsr-Tuit &amp; Fee Rem",52823.0,0.0,0.0,0.0,52823.0,2020,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",52818.0,0.0,0.0,0.0,52818.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",52817.0,0.0,0.0,0.0,52817.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",52803.0,0.0,0.0,0.0,52803.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",52793.0,0.0,0.0,0.0,52793.0,2022,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",37080.0,0.0,15706.0,0.0,52786.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",52762.0,0.0,0.0,0.0,52762.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",39574.0,0.0,13186.0,0.0,52760.0,2020,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",46263.0,0.0,0.0,6477.0,52740.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50287.0,0.0,2450.0,0.0,52737.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",42910.0,0.0,9825.0,0.0,52735.0,2023,"None","University of California",
"Not provided","GSR-PARTIAL FEE REM",47951.47,0.0,4772.09,0.0,52723.56,2012,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",52687.0,0.0,0.0,0.0,52687.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",52687.0,0.0,0.0,0.0,52687.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",48685.0,0.0,4000.0,0.0,52685.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",52678.0,0.0,0.0,0.0,52678.0,2017,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",52675.0,0.0,0.0,0.0,52675.0,2022,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp E",52657.0,0.0,0.0,0.0,52657.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",52638.0,0.0,0.0,0.0,52638.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50893.0,0.0,0.0,1743.0,52636.0,2022,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",50244.0,0.0,0.0,2383.0,52627.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",51487.0,0.0,1001.0,0.0,52488.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",50620.0,0.0,0.0,1853.0,52473.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",52469.0,0.0,0.0,0.0,52469.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",52441.0,0.0,0.0,0.0,52441.0,2023,"None","University of California",
"Not provided","GSR-PARTIAL FEE REM",38067.0,0.0,4373.0,9985.0,52425.0,2014,"None","University of California",
"Not provided","Gsr-No Rem",41676.0,319.0,0.0,10395.0,52390.0,2019,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",52382.0,0.0,0.0,0.0,52382.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",52372.0,0.0,0.0,0.0,52372.0,2023,"None","University of California",
"Not provided","GSR-PARTIAL FEE REM",38690.0,0.0,3313.0,10340.0,52343.0,2016,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",52337.0,0.0,0.0,0.0,52337.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",35722.0,0.0,4647.0,11965.0,52334.0,2016,"None","University of California",
"Not Provided","Gsr-No Rem",52320.0,0.0,0.0,0.0,52320.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",52320.0,0.0,0.0,0.0,52320.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",52320.0,0.0,0.0,0.0,52320.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",52320.0,0.0,0.0,0.0,52320.0,2023,"None","University of California",
"Not provided","GSR-PARTIAL FEE REM",40166.0,0.0,3003.0,9113.0,52282.0,2016,"None","University of California",
"**** ****","Gsr-Tuit &amp; Fee Rem",52282.0,0.0,0.0,0.0,52282.0,2021,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",40023.0,0.0,500.0,11719.0,52242.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",49901.0,0.0,2320.0,0.0,52221.0,2020,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",52215.0,0.0,0.0,0.0,52215.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",45596.0,0.0,0.0,6612.0,52208.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",52196.0,0.0,0.0,0.0,52196.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",40302.0,0.0,11880.0,0.0,52182.0,2020,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",49005.0,0.0,0.0,3177.0,52182.0,2023,"None","University of California",
"**** ****","Gsr-Full Fee Rem",52158.0,0.0,0.0,0.0,52158.0,2021,"None","University of California",
"**** ****","Gsr-Full Fee Rem",52158.0,0.0,0.0,0.0,52158.0,2021,"None","University of California",
"**** ****","Gsr-Full Fee Rem",52158.0,0.0,0.0,0.0,52158.0,2021,"None","University of California",
"Not provided","Gsr-Full Fee Rem",52005.0,0.0,140.0,0.0,52145.0,2020,"None","University of California",
"**** ****","Gsr-Full Fee Rem",50402.0,1728.0,0.0,0.0,52130.0,2021,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,1853.0,52105.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",50252.0,0.0,0.0,1853.0,52105.0,2023,"None","University of California",
"**** ****","Gsr-Partial Fee Rem",49476.0,0.0,0.0,2626.0,52102.0,2021,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",52099.0,0.0,0.0,0.0,52099.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",48234.0,0.0,0.0,3859.0,52093.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",48205.0,0.0,0.0,3856.0,52061.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",38707.0,0.0,0.0,13352.0,52059.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",52021.0,0.0,0.0,0.0,52021.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",42592.0,0.0,9425.0,0.0,52017.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",30556.0,282.0,21158.0,0.0,51996.0,2015,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",51335.0,0.0,0.0,661.0,51996.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",51993.0,0.0,0.0,0.0,51993.0,2022,"None","University of California",
"Not provided","Gsr-Full Fee Rem",46654.0,0.0,4213.0,1081.0,51948.0,2019,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51946.0,0.0,0.0,0.0,51946.0,2023,"None","University of California",
"Not provided","Gsr-Tuit &amp; Fee Rem",49611.0,0.0,214.0,2099.0,51924.0,2019,"None","University of California",
"Not Provided","Gsr-No Rem",51500.0,416.0,0.0,0.0,51916.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",47525.0,0.0,4385.0,0.0,51910.0,2023,"None","University of California",
"**** ****","Gsr-Full Fee Rem",51907.0,0.0,0.0,0.0,51907.0,2021,"None","University of California",
"Not provided","Gsr-Full Fee Rem",51906.0,0.0,0.0,0.0,51906.0,2019,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51906.0,0.0,0.0,0.0,51906.0,2023,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",49230.0,0.0,2660.0,0.0,51890.0,2023,"None","University of California",
"Not provided","GSR-FULL FEE REM",39272.0,0.0,2820.0,9795.0,51887.0,2016,"None","University of California",
"Not provided","Gsr-Partial Fee Rem",39593.0,0.0,4867.0,7408.0,51868.0,2019,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",51841.0,0.0,0.0,0.0,51841.0,2022,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",51836.0,0.0,0.0,0.0,51836.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51833.0,0.0,0.0,0.0,51833.0,2022,"None","University of California",
"**** ****","Gsr-Partial Fee Rem",41812.0,0.0,10000.0,0.0,51812.0,2021,"None","University of California",
"Not provided","Gsr-Full Fee Rem",47297.0,0.0,0.0,4486.0,51783.0,2020,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",48997.0,0.0,0.0,2748.0,51745.0,2022,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem",49139.0,0.0,0.0,2603.0,51742.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51733.0,0.0,0.0,0.0,51733.0,2023,"None","University of California",
"**** ****","Gsr-Tuit &amp; Fee Rem",47475.0,0.0,0.0,4246.0,51721.0,2021,"None","University of California",
"Not provided","Gsr-No Rem",46262.0,0.0,0.0,5452.0,51714.0,2020,"None","University of California",
"Not provided","Gsr-Full Fee Rem",47848.0,0.0,0.0,3861.0,51709.0,2019,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",51208.0,0.0,500.0,0.0,51708.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",51687.0,0.0,0.0,0.0,51687.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",47841.0,0.0,0.0,3827.0,51668.0,2023,"None","University of California",
"Not provided","Gsr-No Rem",51663.0,0.0,0.0,0.0,51663.0,2019,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",51656.0,0.0,0.0,0.0,51656.0,2023,"None","University of California",
"**** ****","Gsr-Tuit &amp; Fee Rem",48023.0,0.0,1000.0,2626.0,51649.0,2021,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp E",49669.0,0.0,0.0,1980.0,51649.0,2022,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51616.0,0.0,0.0,0.0,51616.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51594.0,0.0,0.0,0.0,51594.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",51587.0,0.0,0.0,0.0,51587.0,2023,"None","University of California",
"Not provided","Gsr-Full Fee Rem",51579.0,0.0,0.0,0.0,51579.0,2020,"None","University of California",
"**** ****","Gsr-Full Fee Rem",51562.0,0.0,0.0,0.0,51562.0,2021,"None","University of California",
"Not Provided","Gsr-Tuit &amp; Fee Rem-Ucsd-Grp E",50496.0,0.0,0.0,1059.0,51555.0,2023,"None","University of California",
"Not Provided","Gsr-Full Fee Rem",49553.0,0.0,0.0,1994.0,51547.0,2023,"None","University of California",
"Not Provided","Gsr-Partial Fee Rem",51544.0,0.0,0.0,0.0,51544.0,2023,"None","University of California",
"Not Provided","Gsr-No Rem",51544.0,0.0,0.0,0.0,51544.0,2023,"None","University of California",
"**** ****","Gsr-Full Fee Rem",47723.0,0.0,0.0,3818.0,51541.0,2021,"None","University of California",
